date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:52	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/slick.minaff7.css?ver=1.6.0)
16:08:52	2048/2048	---M-Z	200	added ('OK')	application/octet-stream	etag:%22349657d61e166210288a1d43ec84d5c3-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slickd41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slickd41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/slick.minaff7.css?ver=1.6.0)
16:08:53	1380/1380	---M-Z	200	added ('OK')	application/font-woff	etag:%22c656ba906fe1a43a4a3da5191a64c17a-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/slick.minaff7.css?ver=1.6.0)
16:08:54	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%226ec56704fcaf827546bbf3bb23045458-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/slick.minaff7.css?ver=1.6.0)
16:08:55	2152/2152	---M-Z	200	added ('OK')	image/svg+xml	etag:%220d4812c634847a6fa2f32efe51ff3be4-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/slick/slick.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/third/slick.minaff7.css?ver=1.6.0)
16:08:56	1676/1676	---M-Z	200	added ('OK')	application/octet-stream	etag:%22efd0af6f766812a2b17b460f9eea40d0-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min5697.css?ver=5.5.3)
16:08:57	1676/1676	---M-Z	200	added ('OK')	application/octet-stream	etag:%22efd0af6f766812a2b17b460f9eea40d0-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/stard41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/stard41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min5697.css?ver=5.5.3)
16:08:58	1304/1304	---M-Z	200	added ('OK')	application/font-woff	etag:%2211cc1122eba4fbb9b3b104fd3ec03fc1-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.woff	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min5697.css?ver=5.5.3)
16:08:59	1512/1512	---M--	200	added ('OK')	font/ttf	etag:%2206854a31eb7ffb1995abd83ac3448c3e-ssl%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.ttf	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min5697.css?ver=5.5.3)
16:09:01	1391/1391	---M-Z	200	added ('OK')	image/svg+xml	etag:%2271720cfa9e90752a7318e257c189365b-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/fonts/star/star.svg	(from https://www.capitalreturnsinc.com/wp-content/themes/oceanwp/assets/css/woo/woo-star-font.min5697.css?ver=5.5.3)
16:09:02	184780/184780	---MCZ	200	added ('OK')	application/octet-stream	etag:%22cd46af8680a0a964c4867f67c40ceb61-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.eot?5.7.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884f884.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=5.7.0)
16:09:03	81224/81224	---M--	200	added ('OK')	font/woff2	etag:%222534249f25938405774302a4bb979a6c-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff2?5.7.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884f884.woff2	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=5.7.0)
16:09:04	98704/98704	---MCZ	200	added ('OK')	application/font-woff	etag:%2224d25cadda05f69e39eeee3d976bf05d-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.woff?5.7.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884f884.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=5.7.0)
16:09:05	184620/184620	---M--	200	added ('OK')	font/ttf	etag:%226ad56dbd92d4e8c78d576f1cff762164-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.ttf?5.7.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884f884.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=5.7.0)
16:09:06	270214/270214	---MCZ	200	added ('OK')	image/svg+xml	etag:%22061eb9d55095c2819731184adfc36927-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884.svg?5.7.0	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsf884f884.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css?ver=5.7.0)
16:09:07	28124/28124	---MCZ	200	added ('OK')	application/octet-stream	etag:%22dae83e8e5e99ff06020219eb6586dd97-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.eot	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:08	28124/28124	---MCZ	200	added ('OK')	application/octet-stream	etag:%22dae83e8e5e99ff06020219eb6586dd97-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/niconsd41d.eot?	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/niconsd41dd41d.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:09	11876/11876	---M--	200	added ('OK')	font/woff2	etag:%22639df40a93013dcde525f4da2a04e669-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.woff2	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.woff2	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:10	14200/14200	---MCZ	200	added ('OK')	application/font-woff	etag:%22e04006c4a9e716abe4c407442c50729c-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.woff	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:11	27964/27964	---M--	200	added ('OK')	font/ttf	etag:%220e0ae8e4df9ba506f15fd3ef7c5a1cec-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.ttf	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:12	118288/118288	---MCZ	200	added ('OK')	image/svg+xml	etag:%22ef7e7d486849cfb8b78d8efb58f5bd7a-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.svg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/fonts/nicons.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/elementor-extras/assets/lib/nicons/css/nicons5bf8.css?ver=2.2.5)
16:09:13	178458/178458	---M--	200	added ('OK')	image/png	etag:%227adc6a6d3656dcef9f93975626a11232-ssl%22	https://www.capitalreturnsinc.com/wp-content/uploads/2020/10/section-bg.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/uploads/2020/10/section-bg.png	(from https://www.capitalreturnsinc.com/wp-content/uploads/elementor/css/post-83959.css?ver=1602767262)
16:09:14	178458/178458	---M--	200	added ('OK')	image/png	etag:%227adc6a6d3656dcef9f93975626a11232-ssl%22	https://www.capitalreturnsinc.com/wp-content/uploads/2020/10/section-bg-1.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/uploads/2020/10/section-bg-1.png	(from https://www.capitalreturnsinc.com/wp-content/uploads/elementor/css/post-83959.css?ver=1602767262)
16:09:16	1358120/1358120	---M--	200	added ('OK')	image/jpeg	etag:%229156f371cd2098c38a32a2d221f98ec4-ssl%22	https://www.capitalreturnsinc.com/wp-content/uploads/2020/10/26-sep-2.jpg	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/uploads/2020/10/26-sep-2.jpg	(from https://www.capitalreturnsinc.com/wp-content/uploads/elementor/css/post-83959.css?ver=1602767262)
16:09:16	3853/3853	---M--	200	added ('OK')	image/png	etag:%2272b8457c05ab9d344c9befbd1e6be9be-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/img/instagram-logo.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/css/widgets5697.css?ver=5.5.3)
16:09:17	159/159	---M--	200	added ('OK')	image/png	etag:%225793817991dea725ce4fa4e54d4ef944-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/img/flickr.png	(from https://www.capitalreturnsinc.com/wp-content/plugins/ocean-extra/assets/css/widgets5697.css?ver=5.5.3)
16:09:18	6327/6327	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202019%2018:30:00%20GMT	http://www.google.com/images/errors/robot.png	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.google.com/images/errors/robot.png	(from https://www.capitalreturnsinc.com/translate.google.com/translate_a/element7876.html?cb=googleTranslateElementInit2)
16:09:18	0/-1	---M--	301	error ('')			https://www.capitalreturnsinc.com/index	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/index.10a.delayed	(from https://www.capitalreturnsinc.com/index.html)
16:09:18	0/-1	---M--	301	error ('')			https://www.capitalreturnsinc.com/index	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/index.10b.delayed	(from https://www.capitalreturnsinc.com/index.html)
16:09:20	18560/18560	---MCZ	200	added ('OK')	application/octet-stream	etag:%222f14c25422bdb59a1fd4d3e8f23b5381-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e.eot?89136625	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e105e.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/css/ccpw-icons5697.css?ver=5.5.3)
16:09:22	9552/9552	---M--	200	added ('OK')	font/woff2	etag:%22660f6c6a396057facd0866354634d76c-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e.woff2?89136625	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e105e.woff2	(from https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/css/ccpw-icons5697.css?ver=5.5.3)
16:09:23	11256/11256	---MCZ	200	added ('OK')	application/font-woff	etag:%22dff3a9f05f35598654548511cce75e18-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e.woff?89136625	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e105e.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/css/ccpw-icons5697.css?ver=5.5.3)
16:09:24	18392/18392	---M--	200	added ('OK')	font/ttf	etag:%225f28c308c14380f013090c752f2ba11a-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e.ttf?89136625	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e105e.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/css/ccpw-icons5697.css?ver=5.5.3)
16:09:25	18670/18670	---MCZ	200	added ('OK')	image/svg+xml	etag:%22248a252ede50517c7539cdbb392ec017-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e.svg?89136625	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/font/ccpwicons105e105e.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/cryptocurrency-price-ticker-widget/assets/css/ccpw-icons5697.css?ver=5.5.3)
16:09:26	8452/8452	---MCZ	200	added ('OK')	application/octet-stream	etag:%22ef9b30ca0c208d36e4cfb47f0df2aea5-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.eot?p2y7wv	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc8adc.eot	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.mineeb3.css?ver=3.20.9)
16:09:27	8288/8288	---M--	200	added ('OK')	font/ttf	etag:%222c5e121362004f51ae1e7c4c934b08b5-ssl%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.ttf?p2y7wv	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc8adc.ttf	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.mineeb3.css?ver=3.20.9)
16:09:28	8364/8364	---MCZ	200	added ('OK')	application/font-woff	etag:%22cd038db914ce13ba1f4defbfbd6346bc-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.woff?p2y7wv	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc8adc.woff	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.mineeb3.css?ver=3.20.9)
16:09:30	29053/29053	---MCZ	200	added ('OK')	image/svg+xml	etag:%2257ebd54f8801e61881ab07d6314fe2c2-ssl-df%22	https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc.svg?p2y7wv	C:/Users/USER/Documents/.Ex%20life/capitalreturns/www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/editor/fonts/pa-elements8adc8adc.svg	(from https://www.capitalreturnsinc.com/wp-content/plugins/premium-addons-for-elementor/assets/frontend/min-css/premium-addons.mineeb3.css?ver=3.20.9)
